,bbl,RS_Unit_Count,legacy_properties_all_rs,legacy_properties_0_35_pct_rs,legacy_properties_35_89_pct_rs,legacy_properties_90_pct_plus_rs,programmatic_properties,govt_subsidized_income_restricted_rs,mixed_income_rs
26064,3009610034,2.0,1,1,0,0,0,0,0
26065,3009610035,3.0,1,0,1,0,0,0,0
26067,3009610037,1.0,1,1,0,0,0,0,0
26069,3009620001,6.0,0,0,0,0,1,1,0
26070,3009620009,3.0,1,1,0,0,0,0,0
26072,3009620034,1.0,1,1,0,0,0,0,0
26073,3009620045,3.0,1,0,1,0,0,0,0
26075,3009630054,6.0,1,0,0,1,0,0,0
26076,3009630062,6.0,1,0,0,1,0,0,0
26077,3009630089,4.0,1,0,1,0,0,0,0
26078,3009630090,12.0,1,0,1,0,0,0,0
26081,3009637502,2.0,1,1,0,0,0,0,0
26082,3009637503,1.0,1,1,0,0,0,0,0
26086,3009640039,2.0,1,1,0,0,0,0,0
26087,3009640041,3.0,1,0,1,0,0,0,0
26088,3009650032,38.0,1,0,0,1,0,0,0
26090,3009650044,4.0,1,0,1,0,0,0,0
26091,3009650071,15.0,1,0,1,0,0,0,0
26092,3009660001,1.0,1,1,0,0,0,0,0
26095,3009660013,6.0,1,0,1,0,0,0,0
26096,3009660014,5.0,1,0,1,0,0,0,0
26097,3009660015,6.0,1,0,1,0,0,0,0
26098,3009660030,1.0,1,1,0,0,0,0,0
26099,3009660040,3.0,1,0,1,0,0,0,0
26100,3009660042,3.0,1,0,1,0,0,0,0
26102,3009660047,2.0,1,1,0,0,0,0,0
26104,3009660051,4.0,1,0,1,0,0,0,0
26105,3009660054,3.0,1,0,1,0,0,0,0
26106,3009660056,11.0,1,0,1,0,0,0,0
26108,3009667502,1.0,1,1,0,0,0,0,0
26109,3009690023,10.0,1,0,0,1,0,0,0
26110,3009690024,6.0,1,0,1,0,0,0,0
26111,3009690036,8.0,1,0,0,1,0,0,0
26112,3009690041,4.0,1,0,1,0,0,0,0
26113,3009690048,4.0,1,0,1,0,0,0,0
26114,3009690050,5.0,1,0,1,0,0,0,0
26117,3009700004,1.0,1,1,0,0,0,0,0
26119,3009700010,4.0,1,0,1,0,0,0,0
26121,3009710014,7.0,1,0,1,0,0,0,0
26122,3009710015,4.0,1,0,1,0,0,0,0
26123,3009710074,3.0,1,0,1,0,0,0,0
26124,3009710076,8.0,1,0,0,1,0,0,0
26125,3009710078,3.0,1,0,1,0,0,0,0
26126,3009740001,2.0,1,1,0,0,0,0,0
26127,3009740003,3.0,1,0,1,0,0,0,0
26128,3009740005,2.0,1,1,0,0,0,0,0
26129,3009740036,9.0,0,0,0,0,1,0,1
26130,3009740038,4.0,1,0,1,0,0,0,0
26133,3009740055,4.0,1,0,1,0,0,0,0
26135,3009740061,5.0,1,0,1,0,0,0,0
26136,3009740062,3.0,1,0,1,0,0,0,0
26138,3009740073,5.0,1,0,1,0,0,0,0
26139,3009750011,16.0,1,0,0,1,0,0,0
26140,3009750013,1.0,1,1,0,0,0,0,0
26141,3009750014,6.0,1,0,1,0,0,0,0
26142,3009750017,2.0,1,1,0,0,0,0,0
26143,3009750025,3.0,1,0,1,0,0,0,0
26144,3009750032,7.0,1,0,1,0,0,0,0
26149,3009760054,13.0,1,0,1,0,0,0,0
26150,3009760056,1.0,1,1,0,0,0,0,0
26152,3009760062,3.0,1,0,1,0,0,0,0
26153,3009760064,3.0,1,0,1,0,0,0,0
26160,3009827503,3.0,1,0,1,0,0,0,0
26169,3009830039,1.0,1,1,0,0,0,0,0
26170,3009830041,2.0,1,1,0,0,0,0,0
26172,3009830044,6.0,1,0,1,0,0,0,0
26173,3009830045,6.0,1,0,0,1,0,0,0
26175,3009850002,3.0,1,0,1,0,0,0,0
26176,3009850003,2.0,1,1,0,0,0,0,0
26177,3009850004,7.0,1,0,0,1,0,0,0
26178,3009850005,2.0,1,1,0,0,0,0,0
26179,3009850006,2.0,1,1,0,0,0,0,0
26180,3009850007,2.0,1,1,0,0,0,0,0
26181,3009850008,4.0,1,0,1,0,0,0,0
26182,3009860043,6.0,1,0,0,1,0,0,0
26183,3009860044,5.0,1,0,1,0,0,0,0
26185,3009870001,104.0,0,0,0,0,1,0,1
26186,3009870039,4.0,1,0,1,0,0,0,0
26187,3009880002,13.0,1,0,0,1,0,0,0
26188,3009880003,7.0,1,0,0,1,0,0,0
26189,3009880004,6.0,1,0,0,1,0,0,0
26191,3009880006,1.0,1,1,0,0,0,0,0
26192,3009880007,6.0,1,0,0,1,0,0,0
26194,3009920023,8.0,1,0,0,1,0,0,0
26195,3009920032,8.0,0,0,0,0,1,1,0
26196,3009920036,5.0,1,0,1,0,0,0,0
26197,3009920037,8.0,1,0,0,1,0,0,0
26198,3009920040,3.0,1,0,1,0,0,0,0
26199,3009920042,1.0,1,1,0,0,0,0,0
26200,3009930002,3.0,1,0,1,0,0,0,0
26201,3009930003,3.0,1,0,1,0,0,0,0
26202,3009930004,3.0,1,0,1,0,0,0,0
26203,3009930014,6.0,0,0,0,0,1,1,0
26204,3009930015,10.0,1,0,1,0,0,0,0
26205,3009930020,4.0,1,0,1,0,0,0,0
26206,3009930028,4.0,1,0,1,0,0,0,0
26207,3009930029,4.0,1,1,0,0,0,0,0
26209,3009930055,5.0,1,0,1,0,0,0,0
26210,3009930056,8.0,1,0,0,1,0,0,0
26211,3009930058,5.0,1,0,1,0,0,0,0
26212,3009930072,19.0,1,0,0,1,0,0,0
26214,3009940069,3.0,1,0,1,0,0,0,0
26215,3009950001,6.0,1,0,1,0,0,0,0
26216,3009950003,14.0,1,0,1,0,0,0,0
26217,3009950005,16.0,1,0,0,1,0,0,0
26218,3009950036,8.0,1,0,0,1,0,0,0
26219,3009950043,7.0,1,1,0,0,0,0,0
26220,3009970006,26.0,0,0,0,0,1,0,1
26221,3009970007,4.0,1,0,1,0,0,0,0
26223,3009970047,19.0,0,0,0,0,1,0,1
26225,3009970069,3.0,1,0,1,0,0,0,0
26226,3009970070,3.0,1,0,1,0,0,0,0
26227,3009980056,2.0,1,1,0,0,0,0,0
26228,3009980066,1.0,1,1,0,0,0,0,0
26229,3009980068,6.0,1,0,0,1,0,0,0
26230,3009980069,2.0,1,1,0,0,0,0,0
26231,3009980070,5.0,1,0,1,0,0,0,0
26233,3009990020,3.0,1,0,1,0,0,0,0
26234,3009990030,4.0,1,1,0,0,0,0,0
26235,3009990037,3.0,1,1,0,0,0,0,0
26236,3009990038,8.0,1,0,1,0,0,0,0
26237,3009990060,16.0,1,0,0,1,0,0,0
26238,3010000040,6.0,1,0,1,0,0,0,0
26239,3010020029,6.0,1,0,0,1,0,0,0
26241,3010020031,2.0,1,1,0,0,0,0,0
26242,3010020042,8.0,1,0,0,1,0,0,0
26243,3010020053,1.0,1,1,0,0,0,0,0
26246,3010030038,17.0,0,0,0,0,1,0,1
26248,3010040016,2.0,1,1,0,0,0,0,0
26249,3010040017,2.0,1,1,0,0,0,0,0
26250,3010040018,2.0,1,1,0,0,0,0,0
26251,3010040062,1.0,1,1,0,0,0,0,0
26253,3010050003,8.0,1,0,0,1,0,0,0
26255,3010050038,2.0,1,1,0,0,0,0,0
26257,3010057502,131.0,1,0,0,1,0,0,0
26258,3010060020,1.0,1,1,0,0,0,0,0
26261,3010060031,7.0,1,0,1,0,0,0,0
26263,3010060036,2.0,1,1,0,0,0,0,0
26264,3010060037,6.0,1,0,0,1,0,0,0
26265,3010060041,6.0,1,0,0,1,0,0,0
26266,3010060042,4.0,1,0,1,0,0,0,0
26268,3010080008,6.0,1,0,1,0,0,0,0
26269,3010080019,6.0,1,0,0,1,0,0,0
26270,3010100010,22.0,0,0,0,0,1,0,1
26272,3010100026,116.0,1,0,1,0,0,0,0
26273,3010120042,1.0,1,1,0,0,0,0,0
26276,3010140047,7.0,1,0,1,0,0,0,0
26277,3010140048,16.0,1,0,0,1,0,0,0
26279,3010150043,105.0,0,0,0,0,1,0,1
26280,3010160002,9.0,1,1,0,0,0,0,0
26281,3010160005,15.0,1,0,1,0,0,0,0
26282,3010160081,2.0,1,1,0,0,0,0,0
26286,3010210048,4.0,1,0,1,0,0,0,0
26287,3010210053,7.0,1,0,1,0,0,0,0
26288,3010210054,2.0,1,1,0,0,0,0,0
26290,3010220001,6.0,1,0,0,1,0,0,0
26291,3010220002,4.0,1,0,1,0,0,0,0
26293,3010220006,8.0,1,0,0,1,0,0,0
26294,3010220008,1.0,1,1,0,0,0,0,0
26296,3010220045,1.0,1,1,0,0,0,0,0
26298,3010230001,10.0,1,0,1,0,0,0,0
26299,3010230005,1.0,1,1,0,0,0,0,0
26300,3010230007,3.0,1,0,1,0,0,0,0
26302,3010230018,2.0,1,1,0,0,0,0,0
26303,3010230021,3.0,1,0,1,0,0,0,0
26304,3010230022,2.0,1,1,0,0,0,0,0
26306,3010230045,2.0,1,1,0,0,0,0,0
26307,3010230069,21.0,1,0,1,0,0,0,0
26309,3010240005,2.0,1,1,0,0,0,0,0
26310,3010240042,6.0,1,0,0,1,0,0,0
26311,3010240044,6.0,1,0,0,1,0,0,0
26312,3010240051,6.0,1,0,0,1,0,0,0
26313,3010240063,3.0,0,0,0,0,1,0,1
26314,3010240079,7.0,1,0,1,0,0,0,0
26315,3010240081,6.0,1,0,1,0,0,0,0
26316,3010240084,8.0,1,0,1,0,0,0,0
26318,3010260040,5.0,1,0,1,0,0,0,0
26319,3010260042,5.0,1,0,1,0,0,0,0
26320,3010270007,6.0,1,0,0,1,0,0,0
26321,3010270009,8.0,1,0,0,1,0,0,0
26323,3010280024,11.0,1,0,1,0,0,0,0
26324,3010280026,3.0,1,0,1,0,0,0,0
26325,3010280027,6.0,1,0,1,0,0,0,0
26326,3010280028,6.0,1,0,1,0,0,0,0
26327,3010280029,2.0,1,1,0,0,0,0,0
26328,3010280031,12.0,1,0,0,1,0,0,0
26329,3010280054,25.0,1,0,0,1,0,0,0
26330,3010280056,25.0,1,0,0,1,0,0,0
26331,3010280066,5.0,1,1,0,0,0,0,0
26332,3010280068,8.0,1,1,0,0,0,0,0
26333,3010280071,4.0,1,1,0,0,0,0,0
26334,3010290013,8.0,1,0,0,1,0,0,0
26335,3010290015,9.0,1,0,1,0,0,0,0
26336,3010290019,4.0,1,0,1,0,0,0,0
26337,3010290020,11.0,1,0,1,0,0,0,0
26338,3010290027,1.0,1,1,0,0,0,0,0
26339,3010290028,2.0,1,1,0,0,0,0,0
26340,3010300001,4.0,1,0,1,0,0,0,0
26341,3010300003,5.0,1,0,1,0,0,0,0
26342,3010300004,4.0,1,0,1,0,0,0,0
26343,3010300015,1.0,1,1,0,0,0,0,0
26344,3010300027,6.0,1,0,0,1,0,0,0
26346,3010300038,7.0,1,0,1,0,0,0,0
26347,3010300040,1.0,1,1,0,0,0,0,0
26348,3010300043,1.0,1,1,0,0,0,0,0
26349,3010300050,1.0,1,1,0,0,0,0,0
26351,3010300052,2.0,1,1,0,0,0,0,0
26352,3010300063,6.0,1,0,1,0,0,0,0
26354,3010330034,7.0,1,0,0,1,0,0,0
26356,3010330037,6.0,1,0,1,0,0,0,0
26362,3010340047,5.0,1,0,1,0,0,0,0
26364,3010400022,6.0,1,0,0,1,0,0,0
26366,3010400048,15.0,0,0,0,0,1,0,1
26367,3010400051,8.0,0,0,0,0,1,1,0
26368,3010400061,3.0,1,1,0,0,0,0,0
26369,3010400064,7.0,1,0,1,0,0,0,0
26374,3010410011,12.0,1,0,1,0,0,0,0
26375,3010410065,2.0,1,1,0,0,0,0,0
26376,3010410067,6.0,1,0,0,1,0,0,0
26377,3010420018,9.0,1,0,1,0,0,0,0
26378,3010420020,2.0,1,1,0,0,0,0,0
26379,3010420038,5.0,1,0,1,0,0,0,0
26380,3010420043,2.0,1,1,0,0,0,0,0
26383,3010420059,16.0,0,0,0,0,1,0,1
26385,3010430001,6.0,1,0,1,0,0,0,0
26387,3010430018,2.0,1,1,0,0,0,0,0
26388,3010430019,8.0,1,0,0,1,0,0,0
26389,3010430020,1.0,1,1,0,0,0,0,0
26390,3010430021,8.0,0,0,0,0,1,1,0
26392,3010460007,6.0,0,0,0,0,1,0,1
26393,3010470003,35.0,0,0,0,0,1,0,1
26397,3010470050,1.0,1,1,0,0,0,0,0
26398,3010470051,2.0,1,1,0,0,0,0,0
26399,3010470053,3.0,1,0,1,0,0,0,0
26400,3010470056,5.0,1,1,0,0,0,0,0
26401,3010470061,31.0,0,0,0,0,1,0,1
26402,3010470161,31.0,0,0,0,0,1,0,1
26403,3010480001,49.0,0,0,0,0,1,1,0
26404,3010480020,5.0,1,0,1,0,0,0,0
26406,3010480031,6.0,1,0,0,1,0,0,0
26407,3010480032,20.0,1,0,0,1,0,0,0
26408,3010480045,6.0,1,0,0,1,0,0,0
26410,3010480056,1.0,1,1,0,0,0,0,0
26411,3010490006,2.0,1,1,0,0,0,0,0
26412,3010490012,4.0,1,0,1,0,0,0,0
26413,3010490013,3.0,1,0,1,0,0,0,0
26416,3010510008,5.0,1,0,1,0,0,0,0
26417,3010510010,8.0,1,0,0,1,0,0,0
26420,3010510020,8.0,1,0,0,1,0,0,0
26421,3010510021,8.0,1,0,0,1,0,0,0
26422,3010510033,81.0,0,0,0,0,1,0,1
26423,3010510039,18.0,0,0,0,0,1,0,1
26424,3010510054,8.0,1,0,0,1,0,0,0
26425,3010510065,6.0,0,0,0,0,1,0,1
26427,3010520044,18.0,0,0,0,0,1,0,1
26428,3010520079,2.0,1,1,0,0,0,0,0
26429,3010530015,2.0,1,1,0,0,0,0,0
26430,3010530059,6.0,1,0,0,1,0,0,0
26431,3010530061,6.0,1,0,1,0,0,0,0
26432,3010530062,5.0,1,0,1,0,0,0,0
26433,3010540010,27.0,0,0,0,0,1,0,1
26434,3010540020,7.0,1,0,0,1,0,0,0
26435,3010560012,2.0,1,1,0,0,0,0,0
26437,3010580018,4.0,1,0,1,0,0,0,0
26441,3010580066,3.0,1,1,0,0,0,0,0
26442,3010590001,3.0,1,0,1,0,0,0,0
26443,3010590009,6.0,1,0,1,0,0,0,0
26444,3010590023,3.0,1,1,0,0,0,0,0
26445,3010590028,1.0,1,1,0,0,0,0,0
26453,3010610014,1.0,1,1,0,0,0,0,0
26455,3010610028,2.0,1,1,0,0,0,0,0
26456,3010610030,1.0,1,1,0,0,0,0,0
26457,3010610034,3.0,1,1,0,0,0,0,0
26458,3010610035,3.0,1,0,1,0,0,0,0
26460,3010610048,4.0,1,0,1,0,0,0,0
26461,3010610052,1.0,1,1,0,0,0,0,0
26466,3010610068,4.0,1,0,1,0,0,0,0
26469,3010630001,5.0,1,0,1,0,0,0,0
26470,3010630007,9.0,1,0,1,0,0,0,0
26472,3010630021,23.0,1,0,0,1,0,0,0
26474,3010630061,6.0,1,0,1,0,0,0,0
26475,3010630062,1.0,1,1,0,0,0,0,0
26476,3010630067,8.0,1,0,0,1,0,0,0
26477,3010630069,3.0,1,0,1,0,0,0,0
26478,3010640001,3.0,1,0,1,0,0,0,0
26479,3010640003,2.0,1,1,0,0,0,0,0
26481,3010640006,2.0,1,1,0,0,0,0,0
26483,3010650007,3.0,1,0,1,0,0,0,0
26485,3010650012,7.0,1,0,0,1,0,0,0
26486,3010650022,6.0,1,0,0,1,0,0,0
26487,3010650027,27.0,1,0,1,0,0,0,0
26490,3010650051,1.0,1,1,0,0,0,0,0
26491,3010650053,3.0,1,1,0,0,0,0,0
26492,3010650054,2.0,1,1,0,0,0,0,0
26493,3010650058,8.0,1,0,0,1,0,0,0
26494,3010660005,9.0,1,0,0,1,0,0,0
26495,3010660006,2.0,1,1,0,0,0,0,0
26497,3010660013,3.0,1,1,0,0,0,0,0
26498,3010660014,8.0,1,0,1,0,0,0,0
26499,3010660019,8.0,1,0,0,1,0,0,0
26500,3010660020,8.0,1,0,0,1,0,0,0
26501,3010660021,8.0,1,0,0,1,0,0,0
26504,3010660045,7.0,1,0,0,1,0,0,0
26509,3010667502,2.0,1,1,0,0,0,0,0
26511,3010670007,7.0,1,0,1,0,0,0,0
26513,3010670026,4.0,1,0,1,0,0,0,0
26515,3010670032,2.0,1,1,0,0,0,0,0
26517,3010670039,2.0,1,1,0,0,0,0,0
26518,3010670043,2.0,1,1,0,0,0,0,0
26520,3010670063,2.0,1,1,0,0,0,0,0
26523,3010680013,3.0,1,1,0,0,0,0,0
26524,3010680022,2.0,1,1,0,0,0,0,0
26527,3010680025,2.0,1,1,0,0,0,0,0
26529,3010680029,1.0,1,1,0,0,0,0,0
26531,3010680032,3.0,1,0,1,0,0,0,0
26535,3010680054,4.0,1,0,1,0,0,0,0
26536,3010680059,5.0,1,0,1,0,0,0,0
26538,3010680063,1.0,1,1,0,0,0,0,0
26539,3010680068,9.0,1,0,0,1,0,0,0
26543,3010700012,5.0,1,0,1,0,0,0,0
26544,3010700028,1.0,1,1,0,0,0,0,0
26545,3010700031,3.0,1,0,1,0,0,0,0
26548,3010710027,1.0,1,1,0,0,0,0,0
26552,3010720016,2.0,1,1,0,0,0,0,0
26554,3010720057,6.0,1,0,1,0,0,0,0
26555,3010730019,2.0,1,1,0,0,0,0,0
26556,3010730021,6.0,1,0,1,0,0,0,0
26558,3010730051,5.0,1,0,1,0,0,0,0
26559,3010730062,2.0,1,1,0,0,0,0,0
26560,3010730064,1.0,1,1,0,0,0,0,0
26561,3010740015,1.0,1,1,0,0,0,0,0
26565,3010740042,8.0,1,0,0,1,0,0,0
26567,3010750001,1.0,1,1,0,0,0,0,0
26571,3010750026,5.0,1,0,1,0,0,0,0
26572,3010750029,2.0,1,1,0,0,0,0,0
26576,3010760003,1.0,1,1,0,0,0,0,0
26577,3010760004,3.0,1,0,1,0,0,0,0
26578,3010760005,5.0,1,0,1,0,0,0,0
26579,3010760006,2.0,1,1,0,0,0,0,0
26580,3010760007,1.0,1,1,0,0,0,0,0
26585,3010770001,4.0,1,1,0,0,0,0,0
26587,3010770004,16.0,1,0,0,1,0,0,0
26594,3010780006,1.0,1,1,0,0,0,0,0
26596,3010780013,2.0,1,1,0,0,0,0,0
26597,3010780016,46.0,1,0,0,1,0,0,0
26598,3010780031,1.0,1,1,0,0,0,0,0
26599,3010780060,2.0,1,1,0,0,0,0,0
26600,3010790001,10.0,1,1,0,0,0,0,0
26603,3010790017,1.0,1,1,0,0,0,0,0
26605,3010790027,3.0,1,1,0,0,0,0,0
26606,3010790040,12.0,1,0,1,0,0,0,0
26607,3010800004,1.0,1,1,0,0,0,0,0
26608,3010800005,1.0,1,1,0,0,0,0,0
26609,3010800006,3.0,1,0,1,0,0,0,0
26611,3010800066,2.0,1,1,0,0,0,0,0
26612,3010800068,2.0,1,1,0,0,0,0,0
26614,3010810001,3.0,1,1,0,0,0,0,0
26615,3010810003,16.0,1,0,0,1,0,0,0
26618,3010810043,15.0,1,0,1,0,0,0,0
26619,3010810061,3.0,1,1,0,0,0,0,0
26621,3010810067,2.0,1,1,0,0,0,0,0
26622,3010810069,2.0,1,1,0,0,0,0,0
26625,3010820037,10.0,1,0,1,0,0,0,0
26626,3010820039,4.0,1,1,0,0,0,0,0
26629,3010820047,2.0,1,1,0,0,0,0,0
26631,3010820052,4.0,1,0,1,0,0,0,0
26633,3010827501,2.0,1,1,0,0,0,0,0
26634,3010827502,13.0,1,0,1,0,0,0,0
26637,3010830065,3.0,1,1,0,0,0,0,0
26638,3010840029,1.0,1,1,0,0,0,0,0
26639,3010840031,4.0,1,0,1,0,0,0,0
26640,3010840032,3.0,1,0,1,0,0,0,0
26641,3010840034,6.0,1,0,1,0,0,0,0
26643,3010850014,3.0,1,0,1,0,0,0,0
26644,3010850017,4.0,1,0,1,0,0,0,0
26645,3010850023,3.0,1,0,1,0,0,0,0
26647,3010850037,30.0,1,0,0,1,0,0,0
26648,3010850040,10.0,1,0,0,1,0,0,0
26649,3010850051,1.0,1,1,0,0,0,0,0
26650,3010850061,3.0,1,0,1,0,0,0,0
26653,3010870022,16.0,1,0,0,1,0,0,0
26655,3010870038,5.0,1,0,1,0,0,0,0
26657,3010880006,6.0,1,0,0,1,0,0,0
26658,3010880035,3.0,1,1,0,0,0,0,0
26660,3010890011,3.0,1,0,1,0,0,0,0
26661,3010890015,6.0,1,0,1,0,0,0,0
26664,3010890045,3.0,1,0,1,0,0,0,0
26667,3010890052,6.0,1,0,1,0,0,0,0
26669,3010890058,4.0,1,0,1,0,0,0,0
26670,3010890059,3.0,1,0,1,0,0,0,0
26671,3010890061,6.0,1,0,1,0,0,0,0
26672,3010890065,2.0,1,1,0,0,0,0,0
26674,3010897501,3.0,1,1,0,0,0,0,0
26675,3010900002,6.0,1,0,0,1,0,0,0
26676,3010900003,2.0,1,1,0,0,0,0,0
26677,3010900004,2.0,1,1,0,0,0,0,0
26678,3010900027,5.0,1,0,1,0,0,0,0
26679,3010900035,2.0,1,1,0,0,0,0,0
26682,3010900040,4.0,1,0,1,0,0,0,0
26683,3010900042,3.0,1,1,0,0,0,0,0
26684,3010900048,1.0,1,1,0,0,0,0,0
26685,3010900063,7.0,0,0,0,0,1,1,0
26686,3010900074,3.0,1,0,1,0,0,0,0
26688,3010910002,4.0,1,0,1,0,0,0,0
26689,3010910006,3.0,1,0,1,0,0,0,0
26690,3010910008,2.0,1,1,0,0,0,0,0
26692,3010910040,7.0,1,1,0,0,0,0,0
26693,3010910042,7.0,1,0,1,0,0,0,0
26694,3010917501,1.0,1,1,0,0,0,0,0
26696,3010930001,16.0,1,0,0,1,0,0,0
26697,3010930013,4.0,1,0,1,0,0,0,0
26698,3010930038,6.0,1,1,0,0,0,0,0
26699,3010930056,4.0,1,0,1,0,0,0,0
26700,3010930074,6.0,1,0,0,1,0,0,0
26701,3010950001,3.0,1,0,1,0,0,0,0
26702,3010950007,1.0,1,1,0,0,0,0,0
26703,3010950042,4.0,1,1,0,0,0,0,0
26704,3010950050,1.0,1,1,0,0,0,0,0
26705,3010960004,4.0,1,0,1,0,0,0,0
26706,3010960008,2.0,1,1,0,0,0,0,0
26707,3010960011,2.0,1,1,0,0,0,0,0
26708,3010960014,1.0,1,1,0,0,0,0,0
26709,3010960027,8.0,1,0,0,1,0,0,0
26710,3010960028,1.0,1,1,0,0,0,0,0
26711,3010960029,8.0,1,0,0,1,0,0,0
26712,3010960031,8.0,1,0,0,1,0,0,0
26714,3010960033,2.0,1,1,0,0,0,0,0
26715,3010960034,1.0,1,1,0,0,0,0,0
26716,3010960035,9.0,1,0,1,0,0,0,0
26717,3010967501,1.0,1,1,0,0,0,0,0
26718,3010970002,8.0,1,0,0,1,0,0,0
26720,3010970031,3.0,1,1,0,0,0,0,0
26721,3010970034,4.0,1,1,0,0,0,0,0
26722,3010970046,6.0,1,0,1,0,0,0,0
26723,3010970048,1.0,1,1,0,0,0,0,0
26724,3010970056,12.0,1,0,1,0,0,0,0
26726,3010970067,16.0,1,0,0,1,0,0,0
26727,3010970069,6.0,1,0,0,1,0,0,0
26728,3010970071,5.0,1,0,1,0,0,0,0
26730,3010970074,2.0,1,1,0,0,0,0,0
26732,3010977504,1.0,1,1,0,0,0,0,0
26733,3010980052,8.0,0,0,0,0,1,1,0
26734,3010990001,3.0,1,0,1,0,0,0,0
26735,3010990003,5.0,1,0,1,0,0,0,0
26737,3010990006,2.0,1,1,0,0,0,0,0
26738,3010990007,6.0,1,0,1,0,0,0,0
26739,3010990008,7.0,1,0,1,0,0,0,0
26740,3010990009,5.0,1,0,1,0,0,0,0
26741,3010990011,8.0,1,0,0,1,0,0,0
26742,3010990013,4.0,1,0,1,0,0,0,0
26743,3010990016,4.0,1,0,1,0,0,0,0
26744,3010990034,3.0,1,0,1,0,0,0,0
26745,3010990035,6.0,1,0,0,1,0,0,0
26746,3010990040,2.0,1,1,0,0,0,0,0
26747,3010990044,1.0,1,1,0,0,0,0,0
26748,3010990046,7.0,1,0,1,0,0,0,0
26749,3011000006,6.0,1,0,1,0,0,0,0
26753,3011000060,9.0,1,1,0,0,0,0,0
26754,3011007501,12.0,1,0,1,0,0,0,0
26755,3011010038,5.0,1,0,1,0,0,0,0
26756,3011010040,6.0,1,0,1,0,0,0,0
26757,3011010041,2.0,1,1,0,0,0,0,0
26758,3011010042,3.0,1,1,0,0,0,0,0
26759,3011010043,16.0,1,0,0,1,0,0,0
26760,3011010044,3.0,1,1,0,0,0,0,0
26762,3011030001,11.0,1,0,1,0,0,0,0
26763,3011030009,16.0,1,0,0,1,0,0,0
26764,3011030054,10.0,1,0,1,0,0,0,0
26765,3011030071,12.0,1,0,1,0,0,0,0
26767,3011040003,2.0,1,1,0,0,0,0,0
26768,3011040005,1.0,1,1,0,0,0,0,0
26769,3011040006,3.0,1,0,1,0,0,0,0
26772,3011040021,3.0,1,0,1,0,0,0,0
26774,3011040032,27.0,0,0,0,0,1,0,1
26775,3011040069,3.0,1,0,1,0,0,0,0
26776,3011040070,3.0,1,0,1,0,0,0,0
26777,3011047508,18.0,0,0,0,0,1,0,1
26779,3011050018,3.0,1,0,1,0,0,0,0
26784,3011050029,6.0,1,0,1,0,0,0,0
26787,3011050034,2.0,1,1,0,0,0,0,0
26789,3011050038,3.0,1,1,0,0,0,0,0
26790,3011050040,5.0,1,0,1,0,0,0,0
26791,3011050041,12.0,1,0,1,0,0,0,0
26793,3011050044,4.0,1,0,1,0,0,0,0
26794,3011050045,5.0,1,0,1,0,0,0,0
26796,3011050047,8.0,1,0,0,1,0,0,0
26797,3011050048,8.0,1,0,0,1,0,0,0
26798,3011050049,2.0,1,1,0,0,0,0,0
26799,3011050050,5.0,1,0,1,0,0,0,0
26800,3011050051,3.0,1,0,1,0,0,0,0
26801,3011050052,2.0,1,1,0,0,0,0,0
26803,3011050057,5.0,1,0,1,0,0,0,0
26804,3011050059,2.0,1,1,0,0,0,0,0
26805,3011050061,1.0,1,1,0,0,0,0,0
26806,3011050063,5.0,1,1,0,0,0,0,0
26807,3011057501,4.0,1,1,0,0,0,0,0
26808,3011060002,5.0,1,0,1,0,0,0,0
26809,3011060005,76.0,1,0,0,1,0,0,0
26815,3011070005,7.0,1,1,0,0,0,0,0
26817,3011070021,49.0,1,0,0,1,0,0,0
26818,3011070027,44.0,1,0,0,1,0,0,0
26820,3011070061,3.0,1,0,1,0,0,0,0
26821,3011070062,4.0,1,0,1,0,0,0,0
26822,3011080001,6.0,1,0,1,0,0,0,0
26824,3011120001,13.0,1,0,1,0,0,0,0
26826,3011120050,6.0,1,0,0,1,0,0,0
26827,3011120087,1.0,1,1,0,0,0,0,0
26828,3011120088,2.0,1,1,0,0,0,0,0
26829,3011120089,4.0,1,0,1,0,0,0,0
26830,3011120091,6.0,1,0,0,1,0,0,0
26831,3011130001,6.0,1,0,1,0,0,0,0
26832,3011130003,4.0,1,0,1,0,0,0,0
26833,3011130004,1.0,1,1,0,0,0,0,0
26835,3011130006,6.0,1,0,0,1,0,0,0
26836,3011130007,2.0,1,1,0,0,0,0,0
26837,3011130050,5.0,1,0,1,0,0,0,0
26838,3011130051,2.0,1,1,0,0,0,0,0
26839,3011130052,2.0,1,1,0,0,0,0,0
26840,3011130053,1.0,1,1,0,0,0,0,0
26841,3011130079,6.0,1,0,1,0,0,0,0
26842,3011160063,12.0,0,0,0,0,1,0,1
26843,3011180002,183.0,0,0,0,0,1,0,1
26845,3011187501,303.0,0,0,0,0,1,1,0
26846,3011187502,258.0,0,0,0,0,1,0,1
26849,3011220047,8.0,0,0,0,0,1,0,1
26850,3011220048,8.0,0,0,0,0,1,0,1
26851,3011220049,3.0,0,0,0,0,0,0,0
26852,3011240067,8.0,1,0,0,1,0,0,0
26857,3011260089,8.0,0,0,0,0,1,1,0
26862,3011280009,86.0,0,0,0,0,1,0,1
26864,3011280075,4.0,1,0,1,0,0,0,0
26867,3011280084,5.0,1,0,1,0,0,0,0
26868,3011287505,95.0,0,0,0,0,1,0,1
26872,3011297502,298.0,0,0,0,0,1,0,1
